movie_id,name,cleaned_genre,year,summary,embeddings_1024
111,Taxi Driver ,"Drama,Thriller",1976,"Taxi Driver (1976) is a gritty and haunting masterpiece directed by Martin Scorsese, exploring the descent into madness of an alienated Vietnam War veteran turned taxi driver.","[ 0.02878277  0.00191692 -0.0116955  ...  0.02049512 -0.02743882
  0.03075068]"
112,Rumble in the Bronx ,"Action,Adventure,Crime",1995,"""Rumble in the Bronx is an action-packed martial arts film starring Jackie Chan, filled with thrilling stunts and a dose of humor.""","[-0.00280835  0.03594101 -0.01871247 ... -0.03056915  0.02258555
  0.00562413]"
113,Before and After ,"Drama,Mystery",1996,"""Before and After (1996) is a gripping drama that explores the aftermath of a small-town murder and the impact it has on a family's relationships.""","[ 0.01205559  0.04593266 -0.0134693  ... -0.02402445  0.05627098
 -0.02301837]"
114,Margaret's Museum ,Drama,1995,"""Margaret's Museum (1995) is a haunting drama set in a mining town, exploring the grief and resilience of a woman haunted by tragedy.""","[ 0.00561997  0.02765181 -0.02596198 ... -0.05503051 -0.01166667
 -0.01401366]"
115,Happiness Is in the Field ,Comedy,1995,"""Happiness Is in the Field"" is a heartwarming French comedy about a farmer who becomes an overnight sensation when his cow wins a prestigious award.","[-0.04145882  0.01431486 -0.01209957 ... -0.0491456   0.03014216
  0.01238426]"
116,Anne Frank Remembered ,Documentary,1995,"""Anne Frank Remembered is a powerful and heartbreaking documentary that sheds light on the life and legacy of Anne Frank during the Holocaust.""","[-0.03702893 -0.02185932 -0.03225505 ...  0.01483199  0.0086919
 -0.01010522]"
117,"Young Poisoner's Handbook, The ",Crime,1995,"""The Young Poisoner's Handbook"" is a dark and disturbing British film based on a true story, following the twisted journey of a young man obsessed with poison.","[-0.00256716  0.05779046 -0.01411609 ... -0.01418588  0.04233081
 -0.01539857]"
118,If Lucy Fell ,"Comedy,Romance",1996,"""If Lucy Fell (1996) is a quirky romantic comedy about two roommates who make a pact to jump off the Brooklyn Bridge if they don't find love by a certain date.""","[-0.0326524   0.03966988 -0.02798536 ... -0.00316421  0.02125534
 -0.02270957]"
119,"Steal Big, Steal Little ",Comedy,1995,"""Steal Big, Steal Little"" is a quirky comedy-drama about twin brothers, played by Andy Garcia, navigating a complex inheritance battle in the picturesque California countryside.","[ 0.00339753  0.04860549 -0.01716966 ... -0.02600151 -0.01003658
 -0.03352461]"
120,Race the Sun ,Drama,1996,"""Race the Sun"" is an inspiring and heartwarming drama about a group of underprivileged Hawaiian students who build a solar-powered car to compete in a prestigious race.","[-0.0184595  -0.01176405 -0.01225305 ... -0.02040607  0.03278137
 -0.08500962]"
121,"Boys of St. Vincent, The ",Drama,1993,"""Boys of St. Vincent"" is a powerful and disturbing drama that explores the dark secrets and abuse within a Catholic orphanage.","[ 0.01122424  0.05312635 -0.01733551 ... -0.0057814   0.01007838
 -0.02635484]"
122,Boomerang ,"Comedy,Romance",1992,"""Boomerang (1992) is a hilarious romantic comedy that follows a womanizer's journey as he experiences the consequences of his actions.""","[ 0.00033918  0.00954715 -0.02268549 ... -0.0298679   0.03639298
  0.0115191 ]"
123,Chungking Express ,"Drama,Mystery,Romance",1994,"""Chungking Express is a visually stunning and emotionally captivating film that explores love, loneliness, and chance encounters in the bustling streets of Hong Kong.""","[-0.02427949  0.05598789 -0.02054909 ... -0.02011866 -0.00585466
  0.00687095]"
124,"Star Maker, The (Uomo delle stelle, L') ",Drama,1995,"""Star Maker"" is a captivating Italian drama that explores the dark side of the entertainment industry through the eyes of a talent scout.","[-0.0146885  -0.01339517 -0.02058237 ... -0.00947824  0.03172346
 -0.02948785]"
125,Flirting With Disaster ,Comedy,1996,"""Flirting With Disaster is a hilarious and chaotic comedy that follows a man's journey to find his birth parents, leading to unexpected and outrageous encounters.""","[-0.00077637  0.02629831 -0.00882671 ... -0.00411996  0.02105848
 -0.02689336]"
126,"NeverEnding Story III, The ","Adventure,Children's,Fantasy",1994,"NeverEnding Story III (1994) is a disappointing sequel that fails to capture the magic of its predecessors, with a weak plot and lackluster performances.","[-0.00538281  0.0237832  -0.03094408 ... -0.02321616  0.0224061
 -0.00645613]"
127,"Silence of the Palace, The (Saimt el Qusur) ",Drama,1994,"""Silence of the Palace"" is a haunting Tunisian drama set in the 1960s, exploring the life of a young woman working as a servant in a wealthy family's palace.","[-0.01103046  0.03236724 -0.01879388 ... -0.03816033  0.05372086
 -0.00548576]"
128,Jupiter's Wife ,Documentary,1994,"""Jupiter's Wife (1994) is a visually stunning and thought-provoking drama that explores the complexities of love, identity, and the pursuit of happiness.""","[-0.02246243  0.02060516 -0.02665004 ... -0.01070557  0.03527057
  0.01418357]"
129,Pie in the Sky ,"Comedy,Romance",1995,"""Pie in the Sky (1995) is a heartwarming comedy about a small-town baker who dreams of opening his own pie shop, filled with delightful humor and delicious treats.""","[-0.0452537   0.04850286 -0.02333028 ...  0.02974485  0.0546997
 -0.02694789]"
130,Angela ,Drama,1995,"""Angela (1995) is a poignant drama that follows a young girl's journey through poverty, loss, and resilience in 1960s Ireland.""","[-0.06095214  0.045102   -0.01779918 ... -0.01600316 -0.00021532
 -0.00175676]"
131,Frankie Starlight ,"Drama,Romance",1995,"""Frankie Starlight is a heartfelt drama that explores themes of love, loss, and identity through the life of a unique and inspiring protagonist.""","[-0.04086378  0.06298951 -0.0211553  ... -0.01526216  0.03168884
 -0.03987571]"
132,Jade ,Thriller,1995,"""Jade (1995) is a steamy neo-noir thriller that follows a prosecutor investigating a high-profile murder case intertwined with corruption and sexual intrigue.""","[-0.01155418 -0.01002922 -0.04269882 ... -0.03711538  0.03337157
 -0.0196066 ]"
133,Nueba Yol ,"Comedy,Drama",1995,"""Nueba Yol"" is a heartwarming and humorous Dominican film that follows the journey of a man trying to make a better life for himself in New York City.","[-0.02333255  0.05917999 -0.00870042 ...  0.02024669  0.00519025
 -0.02376114]"
134,Sonic Outlaws ,Documentary,1995,"""Sonic Outlaws (1995) is a thought-provoking documentary that explores the controversial world of copyright infringement and artistic freedom in the digital age.""","[-0.01517676  0.00088606 -0.04324485 ... -0.02644328  0.01675693
 -0.05302939]"
135,Down Periscope ,Comedy,1996,"""Down Periscope"" is a hilarious comedy about a misfit submarine crew led by an unconventional captain, navigating through absurd challenges in a high-stakes naval war game.","[-0.01462531  0.03107355 -0.01490126 ... -0.04321532 -0.01063659
 -0.00394482]"
136,From the Journals of Jean Seberg ,Documentary,1995,"""From the Journals of Jean Seberg"" is a captivating biographical drama that delves into the turbulent life of actress Jean Seberg, exploring her rise to fame and tragic downfall.","[-0.00034924 -0.01808225 -0.02614262 ... -0.00737631  0.03225795
 -0.06224119]"
137,Man of the Year ,Documentary,1995,"""Man of the Year (1995) is a heartwarming comedy about an ordinary man who accidentally becomes a popular political candidate, bringing unexpected chaos and laughter.""","[-0.01323867  0.03347031 -0.02503816 ...  0.0074358   0.01675361
  0.01557274]"
138,"Neon Bible, The ",Drama,1995,"Neon Bible (1995) is a visually stunning and thought-provoking film that explores the complexities of faith, love, and redemption in a small Southern town.","[ 0.03416755 -0.00769071 -0.02830387 ...  0.0077036   0.00762192
 -0.02961073]"
139,Target ,"Action,Drama",1995,"""Target (1995) is a thrilling action film about a former CIA agent who must protect his family from a group of ruthless assassins.""","[-0.01930167 -0.01268104 -0.01324125 ... -0.02571858  0.05659785
  0.01699294]"
140,Up Close and Personal ,"Drama,Romance",1996,"""Up Close and Personal"" is a heartfelt romantic drama that follows the journey of a young journalist as she navigates love and success in the world of broadcast journalism.","[-0.01980357  0.01683304 -0.02572757 ... -0.03201009  0.05114785
 -0.0358513 ]"
141,"Birdcage, The ",Comedy,1996,The Birdcage (1996) is a hilarious and heartwarming comedy about a gay couple who must pretend to be straight for a conservative family gathering.,"[-0.00631119  0.02491984 -0.02917603 ... -0.015051    0.01224061
 -0.04152224]"
142,Shadows (Cienie) ,Drama,1988,Shadows (Cienie) is a haunting Polish drama that explores the complexities of love and loss through the intertwined lives of three women.,"[-0.04803656 -0.06218271 -0.01113758 ... -0.05990323  0.00323694
 -0.01051743]"
143,Gospa ,Drama,1995,"""Gospa"" is a heartfelt drama set in war-torn Bosnia, exploring the power of faith and hope as a group of villagers witness a series of miraculous events.","[ 0.02041166  0.02594816 -0.01456666 ... -0.02341338 -0.00113085
  0.00394392]"
144,"Brothers McMullen, The ",Comedy,1995,"""Brothers McMullen is a heartfelt indie film that explores the complex relationships and personal struggles of three Irish-American brothers.""","[-0.02505372  0.06224897 -0.02577718 ... -0.01711139 -0.02022541
 -0.02489644]"
145,Bad Boys ,Action,1995,"""Bad Boys is a high-octane action-comedy starring Will Smith and Martin Lawrence as two Miami detectives caught up in a dangerous drug case.""","[ 0.04163879 -0.02213973 -0.01131139 ... -0.01462027  0.01980499
  0.00513239]"
146,"Amazing Panda Adventure, The ","Adventure,Children's",1995,"""The Amazing Panda Adventure (1995) is a heartwarming family film that follows a young boy's journey to save a panda cub in the Chinese wilderness.""","[-0.03712124  0.06581497 -0.02949634 ... -0.04421107  0.03108486
 -0.01058457]"
147,"Basketball Diaries, The ",Drama,1995,Basketball Diaries (1995) is a gritty and powerful coming-of-age drama that follows a talented basketball player's descent into drug addiction and crime.,"[ 0.01631237  0.00288751 -0.02022234 ... -0.02547733 -0.00663521
 -0.04335369]"
148,"Awfully Big Adventure, An ",Drama,1995,"An emotionally complex coming-of-age story set in a theater, exploring the dark side of ambition and the painful realities of growing up.","[-0.01919516  0.03815813 -0.01448345 ... -0.07805775  0.0258322
 -0.04353742]"
149,Amateur ,"Crime,Drama,Thriller",1994,"""Amateur (1994) is a gripping thriller directed by Hal Hartley, exploring the dark underworld of crime and identity through a mysterious amnesiac protagonist.""","[-0.01617462  0.07818289 -0.02461067 ...  0.04247915  0.05500036
 -0.0038257 ]"
150,Apollo 13 ,Drama,1995,"Apollo 13 (1995) is a gripping and intense true story of the ill-fated NASA mission, showcasing human resilience and ingenuity in the face of adversity.","[-0.04497338  0.03784986 -0.01739846 ... -0.01928603 -0.00761593
 -0.01105459]"
151,Rob Roy ,"Drama,Romance,War",1995,"""Rob Roy is a gripping historical drama set in 18th century Scotland, showcasing Liam Neeson's powerful performance as the legendary Scottish outlaw.""","[ 0.04147116  0.05391549 -0.01616572 ... -0.04980707  0.01070272
  0.00612541]"
152,"Addiction, The ",Horror,1995,"""Addiction"" (1995) is a haunting and thought-provoking exploration of one woman's descent into drug addiction, featuring a mesmerizing performance by Lili Taylor.","[-0.01878366  0.00596052 -0.01539766 ... -0.00846913  0.02631361
 -0.02331481]"
153,Batman Forever ,"Action,Adventure,Comedy,Crime",1995,"""Batman Forever (1995) is a visually vibrant but narratively shallow superhero film that struggles to find its footing amidst campy performances and excessive CGI.""","[-0.0097025   0.03894001 -0.02660468 ...  0.01023882  0.00635051
 -0.02585708]"
154,Belle de jour ,Drama,1967,"""Belle de jour"" is a provocative French film about a bored housewife who explores her secret desires by working as a high-class prostitute.","[ 0.00465731  0.00590821 -0.01312358 ... -0.04276417 -0.00749672
 -0.02631641]"
155,Beyond Rangoon ,"Drama,War",1995,"Beyond Rangoon (1995) is a gripping drama that follows an American doctor's journey through Myanmar, exploring themes of loss, redemption, and political turmoil.","[-0.02986177  0.02058202 -0.0165115  ... -0.01120029  0.0235393
 -0.00954319]"
156,Blue in the Face ,Comedy,1995,"""Blue in the Face (1995) is a quirky and offbeat comedy that explores the eccentric characters and stories of a Brooklyn neighborhood.""","[-0.0391423   0.01007656 -0.02645514 ... -0.00685905  0.02452629
  0.00106523]"
157,Canadian Bacon ,"Comedy,War",1994,"""Canadian Bacon is a satirical comedy directed by Michael Moore, mocking American paranoia towards Canada and their absurd attempts to start a war.""","[-0.02316492 -0.01008295 -0.03069943 ... -0.01608839 -0.00352903
 -0.01106539]"
158,Casper ,"Adventure,Children's",1995,"""Casper (1995) is a heartwarming family film about a friendly ghost who befriends a young girl and helps her reconnect with her deceased father.""","[-0.00059551  0.03551278 -0.02665927 ...  0.0040894   0.01042509
 -0.00088144]"
159,Clockers ,Drama,1995,"Clockers (1995) is a gritty crime drama directed by Spike Lee, exploring the lives of drug dealers and the moral dilemmas they face in a Brooklyn housing project.","[-0.02237516 -0.0216792  -0.0198349  ... -0.05177953  0.03305817
  0.02470663]"
160,Congo ,"Action,Adventure,Mystery,Sci-Fi",1995,"""Congo (1995) is a thrilling adventure film based on Michael Crichton's novel, following a team's dangerous expedition into the African jungle in search of a lost city and its hidden treasure.""","[ 0.02013904  0.00273834 -0.02547368 ... -0.04349781 -0.00426534
  0.00304611]"
161,Crimson Tide ,"Drama,Thriller,War",1995,"""Crimson Tide"" is a tense and gripping submarine thriller that explores the clash of ideologies between two commanding officers during a nuclear crisis.","[-0.01875143 -0.01251167 -0.02259499 ... -0.00774743 -0.02124411
 -0.04210226]"
