user,history_item_id,history_rating,item_id,rating
1088,"[1881, 2090, 76, 3247, 1799, 3467, 2891, 3175, 2329, 592, 788, 1266, 3072, 1610, 1294, 948, 1617, 3152, 1911, 1955]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2427,1
1089,"[3728, 1249, 1089, 593, 1358, 608, 1617, 2391, 6, 2762, 457, 377, 1610, 2278, 3147, 293, 47, 866, 319, 3267]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1805,1
109,"[2946, 1517, 3361, 2136, 1073, 480, 2470, 2115, 2054, 1359, 780, 1097, 1920, 1269, 903, 924, 1018, 594, 2135, 2080]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3675,1
1090,"[909, 953, 2683, 2997, 2710, 2770, 2433, 2546, 1093, 2605, 2428, 2688, 913, 3219, 2396, 2762, 3176, 2763, 47, 1894]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]",100,1
1091,"[110, 2028, 2490, 1876, 1833, 1801, 1552, 736, 1792, 95, 1608, 377, 2058, 733, 1597]","[0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0]",165,1
1092,"[1028, 2081, 1947, 364, 1022, 2096, 1031, 595, 2087, 1088, 661, 1029, 588, 1380, 1032, 2394, 1030, 783, 48, 1566]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",829,0
1093,"[1287, 1573, 2763, 2278, 3763, 2534, 3404, 2990, 3578, 2366, 2993, 3654, 2353, 2006, 165, 2989, 3635, 3256, 1580, 3753]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",3623,0
1094,"[1032, 1200, 3174, 1127, 3793, 1008, 3451, 1269, 1407, 2671, 2115, 2353, 2005, 3398, 3052, 783, 3061, 2424, 1465, 1049]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",222,1
1095,"[3194, 1089, 105, 3361, 1693, 1721, 318, 1619, 1302, 1132, 1408, 151, 534, 36, 265, 1962, 3211, 2020]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1131,1
1096,"[1591, 502, 2835, 2977, 1556, 2720, 2153, 102, 2338, 419, 2568, 3481, 3408, 3317, 3578, 3510, 3618, 3753, 3755, 3623]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]",3752,0
1097,"[2616, 434, 1479, 1037, 368, 1833, 227, 533, 2253, 694, 3316, 2701, 3173, 2791, 3, 2268, 2861, 1302, 2890, 161]","[1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",356,1
1098,"[260, 3421, 3037, 858, 1221, 1387, 1193, 3359, 2819, 1214, 3730, 1252, 3362, 3504]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3470,1
1099,"[466, 434, 780, 292, 1037, 2616, 786, 736, 1320, 2126, 485, 208, 1100, 1917, 849, 420, 153, 688, 315, 3705]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1562,0
11,"[788, 2539, 231, 2683, 2598, 1665, 586, 333, 216, 784, 2325, 2806, 2431, 88, 435, 1461, 2507, 2335, 2306, 2907]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3146,1
110,"[1562, 1249, 2858, 3481, 3793, 3578, 524, 3755, 3555, 144, 648, 3300, 3917, 2792, 804, 3484, 1544, 3918, 3930, 1673]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",3623,1
1100,"[2149, 2458, 255, 444, 762, 3130, 374, 437, 1855, 267, 1864, 2255, 2473, 19, 2629, 1126, 3689, 1772, 1381, 3041]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2392,0
1101,"[3638, 1590, 2448, 3914, 1565, 3510, 924, 953, 3317, 903, 1203, 733, 1958, 587, 353, 2112, 2617, 2123, 2409, 2412]","[1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",3745,1
1102,"[318, 1704, 3504, 3699, 3107, 1693, 2420, 590, 1208]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",923,0
1103,"[380, 1339, 1639, 440, 339, 838, 708, 803, 2621, 1897, 2570, 222, 3578, 1219, 3499, 2716, 1387, 1333, 3476, 2160]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2976,0
1104,"[2289, 2966, 265, 34, 1635, 17, 281, 300, 1834, 41, 2336, 2291, 2333, 678, 1392, 2599, 2396, 735, 745, 1923]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2395,1
1105,"[3147, 16, 587, 1343, 832, 373, 3176, 454, 377, 2490, 1573, 1892, 2707, 3555, 3510, 2279, 3744, 2861, 47, 2542]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3481,1
1106,"[1196, 1200, 3703, 1127, 2455, 3699, 2985, 3527, 2140, 1129, 1376, 2641, 2407, 2011, 3704, 3698, 2105, 2021, 2311, 2613]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",2900,0
1107,"[468, 1588, 2599, 252, 2331, 1265, 2302, 2829, 2581, 1476, 1513, 1894, 317, 1042, 1923, 4, 852, 708, 3809, 3536]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",2710,0
1108,"[3928, 2948, 3481, 551, 589, 2291, 3624, 480, 3160, 1965, 2160, 3927, 2657, 1580, 2455, 3917, 3555, 266, 144, 3930]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1544,1
1109,"[173, 1562, 2643, 546, 2153, 1617, 903, 913, 1909, 1625, 1732, 1589, 3176, 1754, 1597, 1689, 695, 350, 1711, 257]","[0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1]",2126,0
111,"[222, 2359, 1883, 2770, 2006, 1370, 450, 454, 2671, 1845, 342, 3082, 1517, 3252, 1542, 1711, 477, 1641, 16, 1643]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1042,1
1110,"[3160, 3053, 2622, 3752, 3623, 3325, 1959, 2502, 3753, 2686, 2598, 43, 2396, 314, 2395, 2692, 3185, 2762, 3745, 3176]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2070,1
1111,"[19, 828, 2846, 969, 940, 932, 1592, 1608, 2152, 808, 1032, 588, 2123, 631, 926]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1942,1
1112,"[3597, 2987, 3263, 2701, 1805, 1059, 1073, 2193, 1023, 1623, 382, 919, 450, 2714, 3317, 3082, 1909, 3793, 1148, 2857]","[0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",2424,1
1113,"[3882, 3182, 3317, 3858, 3509, 1892, 3948, 3943, 3949, 1640, 3160, 593, 778, 1594, 3091, 923, 3683, 924, 1212, 2706]","[1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3897,1
1114,"[907, 140, 270, 2405, 899, 618, 1226, 3536, 920, 1277, 914, 1296, 1947, 902, 1959, 838, 534, 597, 2081, 222]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",2424,1
1115,"[1881, 858, 1193, 1213, 296, 1221, 1263, 1208, 527, 1196, 1276, 318, 1207, 2858, 593, 2336, 2728, 608, 3362, 1635]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1228,1
1116,"[2248, 1965, 3543, 3925, 1172, 3424, 2150, 3868, 2290, 2144, 2736, 2795, 2750, 3308, 2000, 3033, 1663, 3526, 2245, 3685]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1081,0
1117,"[2183, 1032, 2087, 2096, 912, 923, 1212, 1254, 953, 2176, 963, 2018, 931, 596, 897, 1029, 978, 594, 3719, 3618]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",3717,1
1118,"[480, 2657, 110, 2455, 3753, 1580, 3534, 3450, 3555, 524, 3513, 551]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1544,1
1119,"[3296, 1124, 2420, 365, 2431, 1959, 982, 1958, 1727, 2374, 580, 46, 2059, 1586, 2410, 2429, 835, 2942, 1027, 2421]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",168,1
112,"[2102, 2085, 922, 1248, 1284, 1252, 1260, 2066, 3435, 2186, 2203, 942, 930, 1069, 3683, 541, 1617, 1344, 2940, 1179]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3334,1
1120,"[1394, 1654, 2125, 2961, 3072, 969, 3527, 207, 2354, 3400, 1288, 73, 900, 2088, 1387, 1084, 3421, 3163, 3097, 1848]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1126,0
1121,"[1674, 1669, 17, 2067, 1307, 678, 1267, 2819, 161, 2629, 2352, 2289, 3072, 1162, 934, 1214, 1220, 3418, 474, 1147]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",2677,1
1122,"[1371, 3926, 1762, 1544, 196, 1917, 1779, 1373, 160, 2851, 880, 173, 2448, 1862, 1199, 750, 924, 3702, 2660, 2571]","[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1253,1
1123,"[3409, 3173, 3354, 2012, 368, 383, 1266, 553, 1379, 416, 996, 590]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]",210,1
1124,"[3147, 1748, 69, 3133, 1393, 551, 1274, 2542, 364, 3702, 3175, 1060, 2858, 3481, 3578, 3793, 3510, 3744, 1500, 21]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2321,1
1125,"[122, 2908, 3178, 3189, 1589, 2011, 3952, 3895, 1584, 3301, 3893, 2835, 3949, 1661, 3556, 2858, 3882, 1196, 32, 1222]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",987,1
1126,"[2028, 2310, 1694]","[1, 1, 1]",3147,1
1127,"[661, 2657, 3755, 3450, 648, 70, 144, 1327, 2792, 804, 1600, 3, 3173, 1544, 277, 3484, 3717, 3555, 3512, 3646]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",1997,1
1128,"[3692, 2422, 2816, 1389, 3689, 1381, 3751, 3893, 3578, 3481, 3182, 1148, 3134, 950, 2677, 246, 1147, 1361, 1050, 3007]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",162,1
1129,"[1923, 3526, 2000, 2248, 1517, 2915, 104, 3836, 2174, 1663, 357, 3361, 2797, 2108, 1220, 3210, 367, 1641, 3072, 3255]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1291,1
113,"[1603, 2094, 1037, 435, 2672, 185, 1831, 2807, 3190, 3354, 3536, 3327, 3408, 3916, 3646, 3623, 3452, 3409, 3821, 3285]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",3238,1
1130,"[2427, 919, 3745, 590, 2046, 1019, 3461, 915, 1136, 3201, 1272, 3363, 3396, 1082, 3733, 1380, 3194, 2640, 2657, 2409]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1]",2877,0
1131,"[2983, 954, 2612, 3789, 3384, 1270, 1340, 1208, 25, 1196, 1594, 1961, 2871, 1161, 1293, 1095, 1949, 1649, 3105, 959]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1240,1
1132,"[1391, 1779, 1037, 2808, 185, 173, 2053, 2450, 1591, 546, 2174, 2193, 2797, 1097, 1073, 2005, 2161, 1967, 2100, 2]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3438,1
1133,"[42, 999, 2387, 1053, 3247, 1918, 434, 2605, 2126, 1352, 2002, 2986, 170, 1501, 1598, 153, 762, 1562, 2389, 2568]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1358,1
1134,"[2641, 590, 1580, 733, 10, 1377, 2405, 2116, 3698, 1206, 924, 589, 2571, 1240, 1077, 1270, 3702, 3793, 3527, 671]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2640,1
1135,"[196, 1573, 2094, 435, 2549, 1037, 2681, 1917, 880, 1320, 788, 1779, 338, 2701, 185, 332, 160, 172, 3745, 3593]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]",527,1
1136,"[474, 1625, 2278, 3147, 1343, 2916, 161, 1845, 1805, 3256, 2353, 349, 1480, 1573, 1909, 1722, 2763, 733, 454, 3510]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",3753,1
1137,"[2245, 1414, 848, 3108, 2112, 3886, 3317, 3825, 3912, 3857, 3597, 3895, 3858, 3754, 3908, 3950, 3852, 2769, 3903, 3827]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",3916,1
1138,"[2161, 3408, 3578, 3793, 3755, 3785, 3623, 3824, 3826, 3285, 3454, 3646, 509, 2324, 1639, 778, 1704, 1805, 3148, 3186]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1]",3174,1
1139,"[648, 1727, 2699, 376, 1608, 494, 380, 3773, 466, 3793, 3578, 3512, 3159, 3755, 3861, 3003, 2858, 2501, 3481, 3787]","[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",40,1
114,"[1009, 1030, 48, 362, 2566, 1367, 1018, 2709, 1848, 455, 260, 1196, 1206, 2664, 3471, 914, 73, 594, 1947, 900]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1288,1
1140,"[2529, 1127, 2872, 2949, 457, 1220, 3062, 3578, 2194, 112, 2993, 3654, 3406, 2916, 1129, 3763, 3628, 474, 1374, 1356]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1275,0
1141,"[3617, 3510, 2072, 2031, 2188, 1541, 932, 2123, 631, 3618, 3784, 3798, 1287, 903, 904, 1299, 1226, 3270, 1441, 2180]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1414,1
1142,"[2027, 367, 2081, 1544, 3948, 1580, 370, 1837, 2302, 3869, 2671, 48, 3949, 3081, 594, 3268, 3798, 2297, 1270, 2011]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",592,1
1143,"[3788, 1207, 1262, 1276, 1204, 3873, 3653, 924, 2863, 1247, 914, 2728, 3681, 3168, 2947, 3507, 2067, 2983, 1035, 1028]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2949,1
1144,"[1035, 2948, 480, 144]","[1, 1, 1, 1]",1580,1
1145,"[1263, 3037, 1235, 1292, 1913, 1278, 137, 1, 34, 2501, 3175, 608, 318, 2997, 1265, 527, 314, 36, 150, 17]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",265,1
1146,"[782, 172, 2806, 3257, 1438, 132, 463, 3835, 1590, 2446, 2586, 1427, 257, 540, 1744, 3705, 217, 547, 2778, 427]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1556,0
1147,"[2594, 3424, 1242, 3606, 176, 1953, 909, 1262, 949, 968, 965, 2130, 898, 2288, 918, 1294, 3547, 3182, 1080, 2725]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",2692,1
1148,"[2109, 223, 1641, 1968, 3363, 2406, 1079, 3552, 1883, 1194, 2321, 2542, 3504, 3525, 2797, 449, 3255, 1073, 1060, 3253]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",39,1
1149,"[480, 2406, 2006, 2617, 2193, 2115, 112, 158, 2628, 1377, 1552, 2470, 648, 380, 3070, 316, 1676, 2405, 3698, 1587]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1]",2735,0
115,"[2858, 2791, 3751, 3159, 3481, 3510, 480, 3555, 3917, 3755, 1129, 648, 2657, 2792, 70, 3409, 1544, 3918, 1976, 2135]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1977,0
1150,"[1749, 531, 1272, 3296, 3461, 1321, 1940, 3203, 1662, 3046, 155, 671, 1680, 1097, 3062, 2204, 2137, 1082, 2968, 3745]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",3755,0
1151,"[800, 1617, 3386, 1805, 164, 3176, 695, 1892, 1459, 1627, 1689, 350, 1517, 2683, 1090, 3448, 260, 1221, 1953, 1387]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3702,1
1152,"[3265, 1573, 1258, 2858, 2997, 2722, 3159, 2959, 2688, 3752, 2394, 3081, 2672, 2600, 1623, 3456, 741, 597, 1748, 2729]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",3578,1
1153,"[2396, 2395, 2840, 2702, 2700, 3081, 2762, 3185, 2491, 2841, 3176, 2763, 2907, 3114, 2672, 3745, 2806, 3565, 2721, 3798]","[1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2701,0
1154,"[779, 2085, 2572, 1203, 924, 2311]","[0, 1, 1, 1, 1, 1]",2826,1
1155,"[1923, 2883, 441, 50, 318, 29, 2762, 1617, 246, 1704, 1089, 593, 1397, 1111, 1393, 1266, 2268, 2333, 2952, 529]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",553,1
1156,"[2497, 1409, 736, 2297, 2485, 2805, 3269, 1541, 276, 266, 2316, 3257, 2558, 1453, 1100, 236, 2906, 2266, 605, 1593]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",788,1
1157,"[3, 457, 1610, 2571]","[1, 1, 1, 1]",1408,1
1158,"[539, 1353, 342, 224, 788, 2724, 222, 3528, 289, 1888, 595, 48, 588, 1057, 1487, 2394, 2083, 1416, 364, 3247]","[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",367,1
1159,"[1544, 2672, 2668, 1590, 3354, 2642, 2808, 1831, 748, 737, 2986, 2827, 880, 1591, 173, 1373, 2322, 2549, 2701, 611]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1882,0
116,"[3755, 3646, 3911, 3949, 1090, 1258, 1222, 1274, 924, 2268, 1036, 3527, 3052, 1370, 3253, 2340, 165, 3254, 3918, 157]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",1388,1
1160,"[2396, 2840, 2700, 2841, 2672, 3157, 3176, 3745, 3798, 3114, 3793, 2701, 1623, 2600, 2714, 2987, 2507, 1923, 1556, 440]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",2513,1
1161,"[599, 1213, 923, 912, 3359, 1218, 1256, 3730, 1230, 904, 3067, 3727, 1198, 910, 922, 1267, 903, 296, 924, 1207]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,1
1162,"[1480, 454, 832, 1909, 2688, 1608, 733, 587, 1235, 1294, 3099, 3200, 1073, 2779, 1078, 3244, 3812, 1380, 928, 898]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1244,1
1163,"[748, 1792, 44, 1544, 485, 3717, 1552, 3510, 3617, 3301, 3409, 3534, 3861, 3798, 3821, 3535, 3826, 3324, 3752, 3299]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",3454,1
1164,"[3174, 2805, 2622, 2734, 2723, 2310, 3219, 1959, 2598, 2395, 2702, 2762, 2841, 2961, 3185, 3081, 2840, 3176, 2763, 2337]","[1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1]",3565,1
1165,"[2722, 3615, 3052, 2353, 2125, 233, 2028, 2672, 750, 3481, 1186, 3624, 3317, 1904, 2359, 2762, 2761, 2501, 2011, 2012]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3827,1
1166,"[3481, 2160, 2291, 2657, 1035, 480, 1580, 3555]","[1, 1, 1, 1, 0, 1, 1, 1]",2792,1
1167,"[848, 3260, 3105, 892, 1183, 1721, 764, 3060, 2881, 2243, 1641, 2361, 1, 497, 2302, 1784, 3255, 1455, 367, 356]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",348,1
1168,"[1729, 1050, 1682, 1834, 1271, 766, 1393, 1487, 1885, 1678, 647, 538, 2718, 3261, 2611, 2236, 207, 2590, 2341, 1784]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",802,1
1169,"[518, 3688, 2717, 1014, 597, 1091, 186, 312, 153, 3928, 432, 575, 2431, 420, 2471, 3041, 3691, 3248, 2379, 2381]","[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",1381,0
117,"[1028, 1083, 1951, 1031, 2877, 1380, 2088, 1381, 829, 1266, 1304, 3508, 3671, 2951, 553, 2527, 3873, 996, 2478, 3806]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",2193,1
1170,"[3543, 2712, 2599, 2336, 233, 3510, 2959, 3175, 2757, 2716, 3578, 2318, 2333, 913, 785, 3160, 3117, 314, 2762, 2702]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3081,1
1171,"[3948, 3317, 3717, 3753, 3745, 3535, 3615, 3623, 3483, 3354]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3821,1
1172,"[691, 252, 2497, 1409, 237, 1593, 1381, 276, 3705, 1270, 1240, 1200, 2640, 3033, 1573, 2407, 2699, 2012, 185, 2053]","[1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",3160,1
1173,"[2616, 736, 786, 694, 1544, 1100, 2253, 798, 3257, 1917, 3705, 71, 1556, 1416, 2336, 2686, 3862, 147, 2442, 3949]","[1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1]",2268,1
1174,"[70, 3173, 3535, 3513, 3484, 3911]","[0, 1, 1, 1, 0, 1]",3882,1
1175,"[237, 1569, 2724, 168, 2581, 1835, 222, 74, 276, 2485, 46, 2558, 1398, 378, 2497, 3705, 1043, 1353, 691, 2316]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2297,1
1176,"[1101, 329, 2376, 527, 1193, 1296, 1207, 920, 1225, 3196, 318, 1247, 2132, 1103, 1953, 1231, 1090, 3037, 2067, 367]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",2100,1
1177,"[1500, 2359, 7, 2028, 318, 678, 593, 3147, 1393, 2501, 150, 296, 1358, 866, 34, 3006, 293, 590, 2268, 2336]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1584,1
1178,"[1754, 2208, 1892, 350, 3251, 2467, 1625, 1909, 451, 1645, 1018, 1422, 1711, 1689, 2875, 3871, 1266, 3037]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",3467,1
1179,"[2989, 1722, 2613, 3153, 2406, 288, 2414, 1252, 1267, 908, 904, 1212, 1219, 1248, 1617, 50, 1260, 608, 2186, 593]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3090,1
