movie_id,name,cleaned_genre,year,summary
175,Kids ,Drama,1995,"""Kids (1995) is a raw and controversial portrayal of New York City teenagers engaging in reckless behavior, exploring themes of sex, drugs, and the consequences of their actions."""
176,Living in Oblivion ,Comedy,1995,Living in Oblivion (1995) is a clever and hilarious indie film that satirizes the chaotic world of low-budget filmmaking with sharp wit and memorable performances.
177,Lord of Illusions ,Horror,1995,"""Lord of Illusions (1995) is a dark and supernatural thriller directed by Clive Barker, exploring the dangerous world of magic and illusion."""
178,Love & Human Remains ,Comedy,1993,"""Love & Human Remains (1993) is a dark and provocative drama that explores the complexities of relationships, sexuality, and the search for love in a modern urban setting."""
179,Mad Love ,"Drama,Romance",1995,"""Mad Love (1995) is a passionate and intense love story that explores the dangerous obsession between two young lovers."""
180,Mallrats ,Comedy,1995,"""Mallrats, a 1995 comedy film directed by Kevin Smith, follows two friends as they navigate their way through a series of misadventures in a shopping mall."""
181,Mighty Morphin Power Rangers: The Movie ,"Action,Children's",1995,"""Mighty Morphin Power Rangers: The Movie (1995) is a cheesy, action-packed adventure that brings the beloved TV show to the big screen with colorful heroes and over-the-top battles."""
182,Moonlight and Valentino ,"Drama,Romance",1995,"Moonlight and Valentino is a heartfelt drama that explores the complexities of love, loss, and healing through the lives of four women."
183,Mute Witness ,Thriller,1994,"""Mute Witness (1994) is a gripping thriller about a mute special effects artist who witnesses a murder on a film set in Moscow."""
184,Nadja ,Drama,1994,"""Nadja"" is a stylish and atmospheric vampire film that blends horror and dark comedy, offering a fresh take on the genre with its unique visual style."
185,"Net, The ","Sci-Fi,Thriller",1995,"""The Net"" is a thrilling cyber-thriller from 1995, starring Sandra Bullock as a computer programmer who becomes the target of a dangerous conspiracy."
186,Nine Months ,Comedy,1995,"""Nine Months is a lighthearted romantic comedy that follows a commitment-phobic man's journey to fatherhood after his girlfriend unexpectedly becomes pregnant."""
187,Party Girl ,Comedy,1995,"""Party Girl (1995) is a vibrant and quirky comedy about a wild New York City party girl who finds her calling as a librarian."""
188,"Prophecy, The ",Horror,1995,Prophecy (1995) is a supernatural thriller that follows an angelic detective as he battles fallen angels to prevent the apocalypse.
189,Reckless ,Comedy,1995,"""Reckless (1995) is a thrilling action film that follows a daredevil cop as he takes on a dangerous criminal organization to save his kidnapped wife."""
190,Safe ,Thriller,1995,"""Safe (1995) is a haunting and thought-provoking drama that explores the psychological unraveling of a woman in an increasingly toxic and isolating environment."""
191,"Scarlet Letter, The ",Drama,1995,"A visually stunning adaptation of Nathaniel Hawthorne's classic novel, The Scarlet Letter explores themes of love, guilt, and societal hypocrisy in Puritan New England."
192,"Show, The ",Documentary,1995,"""The Show"" is a gripping drama that delves into the cutthroat world of hip-hop music, showcasing the highs and lows of fame, fortune, and betrayal."
193,Showgirls ,Drama,1995,"""Showgirls"" (1995) is a controversial and over-the-top drama about a young woman's rise to fame in the world of Las Vegas showgirls."
194,Smoke ,Drama,1995,"""Smoke (1995) is a poignant drama that weaves together the lives of diverse characters in Brooklyn, exploring themes of loss, redemption, and the power of storytelling."""
195,Something to Talk About ,"Comedy,Drama,Romance",1995,"""Something to Talk About"" is a heartfelt and humorous drama about a woman's journey to find her own voice amidst family secrets and marital turmoil."
196,Species ,"Horror,Sci-Fi",1995,"""Species (1995) is a sci-fi horror film about a genetically engineered alien-human hybrid who escapes captivity and wreaks havoc on Earth."""
197,"Stars Fell on Henrietta, The ",Drama,1995,"""Stars Fell on Henrietta"" is a heartwarming drama set during the Great Depression, following a group of oil prospectors and their quest for success and redemption."
198,Strange Days ,"Action,Crime,Sci-Fi",1995,"""Strange Days (1995) is a gripping cyberpunk thriller set in a dystopian future, exploring themes of technology, corruption, and redemption."""
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) ","Drama,Musical",1964,"A visually stunning French musical that tells a bittersweet love story through vibrant colors, enchanting music, and heart-wrenching performances."
200,"Tie That Binds, The ",Thriller,1995,"""Tie That Binds"" is a thrilling 1995 drama about a young girl adopted by a couple who soon discover her troubled past and the dangerous secrets she carries."
201,Three Wishes ,Drama,1995,"""Three Wishes"" is a heartwarming drama about a young boy who befriends a mysterious drifter, leading to unexpected miracles and life-changing experiences."
202,Total Eclipse ,"Drama,Romance",1995,Total Eclipse (1995) is a visually stunning and emotionally intense biographical drama that explores the passionate and destructive relationship between poets Arthur Rimbaud and Paul Verlaine.
203,"To Wong Foo, Thanks for Everything! Julie Newmar ",Comedy,1995,"""To Wong Foo, Thanks for Everything! Julie Newmar"" is a heartwarming and hilarious comedy about three drag queens who embark on a road trip adventure."
204,Under Siege 2: Dark Territory ,Action,1995,"""Under Siege 2: Dark Territory (1995) is an action-packed thriller where a former Navy SEAL battles terrorists who hijack a train loaded with deadly weapons."""
205,Unstrung Heroes ,"Comedy,Drama",1995,"""Unstrung Heroes"" is a heartwarming and bittersweet drama about a young boy who finds solace in the eccentricities of his quirky and dysfunctional family."
206,Unzipped ,Documentary,1995,Unzipped (1995) is a captivating and humorous documentary that takes viewers behind the scenes of fashion designer Isaac Mizrahi's chaotic and creative world.
207,"Walk in the Clouds, A ","Drama,Romance",1995,"A romantic drama set in post-WWII California, where a soldier pretends to be a married man to help a pregnant woman and falls in love with her."
208,Waterworld ,"Action,Adventure",1995,"Waterworld (1995) is a post-apocalyptic action film set in a future where Earth is covered in water, following a lone drifter's quest for dry land."
209,White Man's Burden ,Drama,1995,"""White Man's Burden (1995) is a thought-provoking drama that explores racial tensions by flipping the roles of black and white Americans in a society divided by prejudice."""
210,Wild Bill ,Western,1995,"""Wild Bill is a gritty and intense Western film that explores the final days of legendary gunslinger Wild Bill Hickok."""
211,"Browning Version, The ",Drama,1994,The Browning Version (1994) is a poignant drama about a disillusioned schoolteacher who finds redemption through an unexpected act of kindness.
212,Bushwhacked ,Comedy,1995,"""Bushwhacked"" is a slapstick comedy about a bumbling deliveryman who becomes a fugitive and hilariously tries to clear his name."
213,Burnt By the Sun (Utomlyonnye solntsem) ,Drama,1994,"""Burnt By the Sun (Utomlyonnye solntsem) is a powerful Russian drama set in 1936, exploring love, betrayal, and political turmoil during Stalin's regime."""
214,Before the Rain (Pred dozhdot) ,Drama,1994,"Before the Rain is a powerful and thought-provoking drama that weaves together three interconnected stories exploring love, violence, and the cycle of human suffering."
215,Before Sunrise ,"Drama,Romance",1995,"""Before Sunrise is a captivating romantic drama that follows two strangers who meet on a train and spend a magical night exploring Vienna."""
216,Billy Madison ,Comedy,1995,"""Billy Madison is a hilarious comedy starring Adam Sandler as a man who must repeat grades to inherit his father's company."""
217,"Babysitter, The ","Drama,Thriller",1995,"""The Babysitter (1995) is a suspenseful thriller that follows a teenage girl who discovers her babysitter is involved in a dangerous cult."""
218,Boys on the Side ,"Comedy,Drama",1995,"""Boys on the Side (1995) is a heartfelt and empowering road trip film that explores friendship, love, and the strength of women."""
219,"Cure, The ",Drama,1995,"A psychological thriller about a detective investigating a series of murders, where the killer seems to possess the power to manipulate people's minds."
220,Castle Freak ,Horror,1995,"""Castle Freak (1995) is a chilling horror film about a family who inherits a castle, only to discover a horrifying secret lurking within its walls."""
222,Circle of Friends ,"Drama,Romance",1995,"""Circle of Friends is a heartwarming coming-of-age film set in 1950s Ireland, exploring friendship, love, and the challenges of growing up."""
223,Clerks ,Comedy,1994,"""Clerks"" is a witty and irreverent indie comedy that follows a day in the life of two slacker convenience store clerks."
224,Don Juan DeMarco ,"Comedy,Drama,Romance",1995,"""Don Juan DeMarco"" is a charming romantic comedy-drama about a young man who believes he is the legendary lover Don Juan, starring Johnny Depp and Marlon Brando."
225,Disclosure ,"Drama,Thriller",1994,"""Disclosure (1994) is a gripping thriller that explores sexual harassment in the workplace, with Michael Douglas and Demi Moore delivering powerful performances."""
226,Dream Man ,Thriller,1995,Dream Man is a thrilling 1995 film about a woman who becomes entangled in a dangerous game of cat and mouse with a mysterious and seductive stranger.
227,Drop Zone ,Action,1994,"""Drop Zone (1994) is an action-packed thriller where a U.S. Marshal teams up with a skydiving instructor to catch a group of high-tech thieves."""
228,Destiny Turns on the Radio ,Comedy,1995,Destiny Turns on the Radio (1995) is a quirky romantic comedy about a man on the run who finds love and redemption through a mysterious radio station.
229,Death and the Maiden ,"Drama,Thriller",1994,"""Death and the Maiden (1994) is a gripping psychological thriller that explores themes of justice, revenge, and the haunting effects of past trauma."""
